SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
ADHUNIK,EQ,7.1,7.35,7.1,7.3,7.3,7.35,18360,133048.35,12-DEC-2016,454,INE400H01019,
ADHUNIKIND,EQ,108.5,117.95,106,111.05,111,108.3,29079,3205222.85,12-DEC-2016,297,INE452L01012,
ADI,EQ,492.7,529.85,472.5,507.25,506,485.85,23402,12018697.15,12-DEC-2016,1449,INE959A01019,
ADLABS,EQ,81,82,77.55,78.05,78,81.45,167723,13303561.1,12-DEC-2016,1594,INE172N01012,
ADORWELD,EQ,300,315,300,304.15,303.5,295.4,13278,4075050.4,12-DEC-2016,825,INE045A01017,
ADSL,EQ,37,43.85,36.4,42.25,42.8,37,2680771,110777487.55,12-DEC-2016,14102,INE102I01027,
ADVANIHOTR,EQ,49.65,49.65,48.75,49.65,49.65,48.95,1010,49274.5,12-DEC-2016,12,INE199C01026,
ADVENZYMES,EQ,2185,2221.25,2130,2162.5,2156.9,2160.45,156059,339915973.1,12-DEC-2016,10651,INE837H01012,
AEGISCHEM,EQ,150.3,152,143.15,145.5,144.9,150.4,1725886,252253160.9,12-DEC-2016,3315,INE208C01025,
AFL,EQ,61.85,62,60.05,61.1,61.95,61.2,4114,250185.05,12-DEC-2016,36,INE020G01017,
AGARIND,EQ,370,374,366,369.65,370,371.1,7750,2864066.9,12-DEC-2016,259,INE204E01012,
AGCNET,EQ,97.95,98,94,96.2,97.2,95.95,10846,1045158.85,12-DEC-2016,170,INE676A01019,
AGRITECH,EQ,34,37.4,34,34.5,35.7,35.7,1273,44957.95,12-DEC-2016,20,INE449G01018,
AGROPHOS,SM,19.4,20.3,19,19.1,19.1,19.45,96000,1856400,12-DEC-2016,13,INE740V01019,
AHLEAST,EQ,186,192.75,186,186.1,186.1,185.25,328,62170.65,12-DEC-2016,14,INE926K01017,
AHLUCONT,EQ,251.5,265,251.5,262.85,265,250.2,22891,5959940.95,12-DEC-2016,312,INE758C01029,
AHLWEST,EQ,210,219.5,210,210,210,210.3,550,115828.85,12-DEC-2016,17,INE915K01010,
AIAENG,EQ,1280,1280,1259,1267.55,1263.95,1285.4,7544,9560332.75,12-DEC-2016,2070,INE212H01026,
AICHAMP,BE,31.6,31.6,31.6,31.6,31.6,30.35,1,31.6,12-DEC-2016,1,INE768E01024,
AIFL,EQ,426.95,427,407.35,410.3,408.95,418.5,34708,14266639.85,12-DEC-2016,1150,INE428O01016,
AJANTPHARM,EQ,1883,1883,1826,1833.55,1826.05,1872.5,79308,146878361.1,12-DEC-2016,8892,INE031B01049,
AJMERA,EQ,144.95,146.15,142.7,143.4,143.8,144.55,28545,4123617.95,12-DEC-2016,630,INE298G01027,
AKSHOPTFBR,EQ,25.7,26.3,25.2,25.6,25.6,25.7,3050734,78653212.65,12-DEC-2016,5883,INE523B01011,
AKZOINDIA,EQ,1450,1464,1421,1434.3,1447,1453.35,13277,19111622.65,12-DEC-2016,1296,INE133A01011,
ALANKIT,EQ,60.75,69.5,59.3,64.95,64.8,59.7,2199997,144113929.35,12-DEC-2016,10461,INE914E01032,
ALBERTDAVD,EQ,342,348.95,342,345.5,346.95,345.05,1519,524135.85,12-DEC-2016,72,INE155C01010,
ALBK,EQ,70.45,70.7,68.75,69.3,69.35,70.1,2362601,164618618.75,12-DEC-2016,12672,INE428A01015,
ALCHEM,EQ,23.8,24.95,23.3,23.85,24.95,24.05,6812,161669.9,12-DEC-2016,76,INE964B01033,
ALEMBICLTD,EQ,35.7,36.9,35.7,36.2,36.15,36.2,84802,3084100.2,12-DEC-2016,453,INE426A01027,
ALICON,EQ,376.15,376.15,335,354.2,358.05,378.2,33324,11667522.5,12-DEC-2016,1124,INE062D01024,
ALKALI,EQ,66.95,68.5,64.8,67.3,67.15,66.85,5818,392365.85,12-DEC-2016,112,INE773I01017,
ALKEM,EQ,1668.45,1690,1586.05,1623.95,1626,1675.35,157322,254187007.4,12-DEC-2016,10360,INE540L01014,
ALKYLAMINE,EQ,316.05,326.5,316.05,319.05,318.1,319.55,8052,2582317.95,12-DEC-2016,184,INE150B01021,
ALLCARGO,EQ,164.45,168.95,164,164.3,164.05,166.7,51790,8579411.7,12-DEC-2016,602,INE418H01029,
ALLSEC,EQ,394,399.2,382.1,383.85,385,387.6,30661,11926062.1,12-DEC-2016,1054,INE835G01018,
ALMONDZ,EQ,14.6,14.6,13.75,14.25,14.25,14.35,5472,78375.8,12-DEC-2016,14,INE326B01027,
ALOKTEXT,EQ,2.7,2.75,2.7,2.7,2.75,2.7,1062407,2895486.05,12-DEC-2016,404,INE270A01011,
ALPA,BE,33.5,33.5,31.3,31.4,31.3,32,8980,288335.9,12-DEC-2016,27,INE385I01010,
ALPHAGEO,EQ,987.3,1075,978,1011.5,1012,977.55,113783,117329342.85,12-DEC-2016,7333,INE137C01018,
ALPSINDUS,EQ,8.1,8.7,8.05,8.45,8.5,8.3,74317,626739.85,12-DEC-2016,165,INE093B01015,
AMARAJABAT,EQ,925.45,926,892.6,900.3,901.6,927.65,468820,422082582.35,12-DEC-2016,23750,INE885A01032,
AMBIKCO,EQ,1054.55,1060,1045.65,1052.1,1054.7,1056.45,2475,2610326.15,12-DEC-2016,405,INE540G01014,
AMBUJACEM,EQ,212.95,214.8,207.3,208.35,208.4,216.05,1120383,236322294.3,12-DEC-2016,20977,INE079A01024,
AMDIND,EQ,32.05,32.05,30,30.75,31.1,32.05,3070,95044.6,12-DEC-2016,83,INE005I01014,
AMRUTANJAN,EQ,545.2,546.45,535.05,539.8,536.05,542.5,2122,1147074.6,12-DEC-2016,182,INE098F01023,
AMTEKAUTO,EQ,38.1,39.3,37,37.9,37.9,37.9,1325002,50621984.45,12-DEC-2016,4695,INE130C01021,
AMTL,EQ,29.5,30.05,28.7,29.95,30.05,29.6,11504,341533.9,12-DEC-2016,47,INE436N01029,
ANANTRAJ,EQ,42.15,42.5,41.6,42.15,42.4,41.95,308567,12985334.45,12-DEC-2016,1683,INE242C01024,
ANDHRABANK,EQ,51.95,52.2,51.15,51.35,51.35,52.05,1161429,59933203,12-DEC-2016,3778,INE434A01013,
ANDHRACEMT,EQ,7.55,7.65,7.4,7.45,7.55,7.6,49596,371502.45,12-DEC-2016,211,INE666E01012,
ANDHRSUGAR,EQ,211.3,218.35,210,211.25,211.45,211.35,67772,14498732.65,12-DEC-2016,1223,INE715B01013,
ANGIND,EQ,12,12.4,11.7,11.9,12,12.05,6637,79689.95,12-DEC-2016,61,INE017D01010,
ANIKINDS,BE,28.35,28.4,28.3,28.3,28.35,27.05,1255,35574.7,12-DEC-2016,13,INE087B01017,
ANKITMETAL,EQ,1.85,1.85,1.8,1.8,1.8,1.8,42037,76836.6,12-DEC-2016,39,INE106I01010,
ANSALAPI,EQ,15.9,15.9,15.4,15.45,15.4,15.6,24232,376886.45,12-DEC-2016,202,INE436A01026,
ANSALHSG,EQ,20.4,20.4,19.25,19.85,19.95,19.9,4986,98939.5,12-DEC-2016,28,INE880B01015,
ANTGRAPHIC,BE,1.35,1.35,1.3,1.35,1.35,1.3,44405,58521.75,12-DEC-2016,38,INE414B01021,
APARINDS,EQ,575.05,591.3,573.5,579.3,578,583.35,16852,9795116.75,12-DEC-2016,841,INE372A01015,
APCOTEXIND,EQ,316.9,319,310.3,311.35,310.3,318.95,3265,1023581.3,12-DEC-2016,219,INE116A01024,
APLAPOLLO,EQ,853,874,853,867.65,870,852.75,1713,1481573.5,12-DEC-2016,224,INE702C01019,
APLLTD,EQ,639.95,647.8,632.15,638,637,637.55,8384,5365484.45,12-DEC-2016,828,INE901L01018,
APOLLOHOSP,EQ,1224,1236.9,1215.5,1226.5,1228,1225.1,49462,60824854.65,12-DEC-2016,4564,INE437A01024,
APOLLOTYRE,EQ,197,197.5,192.8,194.2,193.6,197.75,2224388,433453758.55,12-DEC-2016,20714,INE438A01022,
APOLSINHOT,BE,595.9,595.9,595.9,595.9,595.9,627.25,4,2383.6,12-DEC-2016,1,INE451F01016,
APTECHT,EQ,171,177.4,167,169.5,168.95,171.35,1555098,268601273.65,12-DEC-2016,17079,INE266F01018,
ARCHIDPLY,EQ,60.3,60.3,57.95,58.1,58.5,59.35,29769,1744017.45,12-DEC-2016,472,INE877I01016,
ARCHIES,EQ,27.55,27.7,25.5,26.6,26.65,27.55,209113,5555086.2,12-DEC-2016,1050,INE731A01020,
ARCOTECH,EQ,410.4,410.4,400,401.95,405.5,409.85,138662,56201131.3,12-DEC-2016,4550,INE574I01027,
ARIES,EQ,162,175.3,158,169.9,169.55,161.3,670898,113612523,12-DEC-2016,10581,INE298I01015,
ARIHANT,EQ,61.2,61.2,56.4,58.75,59.9,62.25,3122,183279.55,12-DEC-2016,71,INE413D01011,
ARMANFIN,EQ,220,220,201.95,208.8,206,215.25,3470,734575.75,12-DEC-2016,168,INE109C01017,
AROGRANITE,EQ,69.7,71.5,68.95,69.35,69.5,68.5,50084,3506235.8,12-DEC-2016,436,INE210C01013,
ARROWGREEN,EQ,502.5,553.9,502.5,516.15,515,511.9,190884,102449168.85,12-DEC-2016,6890,INE570D01018,
ARROWTEX,EQ,41,41.85,40.4,40.7,40.6,40.9,19865,816162.7,12-DEC-2016,119,INE933J01015,
ARSHIYA,EQ,28.6,29.6,28.6,29.55,29.55,29,24661,723783.25,12-DEC-2016,116,INE968D01022,
ARSSINFRA,EQ,68.2,68.2,65.85,66.6,66.75,68.2,137382,9176502.6,12-DEC-2016,2151,INE267I01010,
ARTNIRMAN,SM,26.75,26.75,26.75,26.75,26.75,27.5,6000,160500,12-DEC-2016,1,INE738V01013,
ARVIND,EQ,354.9,355,342.75,344.9,344.65,352.85,767143,266069473.7,12-DEC-2016,10285,INE034A01011,
ARVSMART,EQ,69.6,70.95,69.35,69.9,69.65,69.95,39285,2751364.8,12-DEC-2016,562,INE034S01021,
ASAHIINDIA,EQ,175.5,184,173.45,179.9,181.75,176.55,39601,7171210.2,12-DEC-2016,615,INE439A01020,
ASAHISONG,EQ,227,227.65,222.1,222.65,223,226.55,16702,3742559.75,12-DEC-2016,1046,INE228I01012,
ASAL,EQ,52.5,54.65,51.1,52.95,54.6,52.75,29,1531,12-DEC-2016,8,INE900C01027,
ASHAPURMIN,EQ,61.95,64.8,61.35,61.8,61.7,61.8,105448,6610494.65,12-DEC-2016,1175,INE348A01023,
ASHIANA,EQ,145.95,147.6,142.55,146.35,145.5,145.95,12279,1783484.3,12-DEC-2016,175,INE365D01021,
ASHIMASYN,EQ,15,15.25,14.7,15.05,14.9,15,32453,485775.35,12-DEC-2016,159,INE440A01010,
ASHOKA,EQ,150,155,150,153.3,153.05,150.4,62992,9682910.95,12-DEC-2016,1221,INE442H01029,
ASHOKLEY,EQ,79,80.2,78.55,79.5,79.45,79.55,9402280,748013016.4,12-DEC-2016,43838,INE208A01029,
ASIANHOTNR,EQ,100.3,105,100.3,104.3,104.3,102.2,1182,123009.6,12-DEC-2016,29,INE363A01022,
ASIANPAINT,EQ,931.3,937.15,909,910.25,911,941.75,1531811,1409529191.2,12-DEC-2016,111769,INE021A01026,
ASIANTILES,EQ,215.95,215.95,210.1,211.45,210.95,212.35,26511,5617366.35,12-DEC-2016,555,INE022I01019,
ASPINWALL,BE,216.5,216.5,205.05,210.2,206.1,207.05,1677,359802.1,12-DEC-2016,24,INE991I01015,
ASSAMCO,EQ,5,5.1,4.8,4.95,4.95,4.95,512260,2544255.3,12-DEC-2016,351,INE442A01024,
ASTEC,EQ,587,599.4,581.65,587.85,587.5,584.7,54680,32337327.9,12-DEC-2016,3109,INE563J01010,
ASTRAL,EQ,390.5,393.6,386,386.75,386,389.15,5598,2177561.1,12-DEC-2016,459,INE006I01046,
ASTRAMICRO,EQ,116,116.9,114.2,114.7,114.9,116.05,84350,9767788.5,12-DEC-2016,1192,INE386C01029,
ASTRAZEN,EQ,960,961,942.2,950.3,953.15,953.55,3013,2871686.45,12-DEC-2016,429,INE203A01020,
ATFL,EQ,462.65,462.65,446.4,449.35,449,458.15,3784,1717065.8,12-DEC-2016,198,INE209A01019,
ATLANTA,EQ,68.6,71.95,68.6,71.2,71.3,68.55,495254,34707029.7,12-DEC-2016,3612,INE285H01022,
ATLASCYCLE,EQ,382.7,384.6,370.1,372.5,374.5,382.7,42083,15822390.1,12-DEC-2016,1294,INE446A01017,
ATUL,EQ,2175,2175,2112.1,2133,2137,2152.45,9807,21017325.25,12-DEC-2016,2142,INE100A01010,
ATULAUTO,EQ,430.05,436.2,425,426.85,425,434,5481,2360054.7,12-DEC-2016,305,INE951D01028,
AURIONPRO,EQ,150.9,174,150.5,159.75,158.4,149.4,1449498,239071588.3,12-DEC-2016,22488,INE132H01018,
AUROPHARMA,EQ,722.9,723.9,712.05,715.3,714,723.9,751910,538534474.1,12-DEC-2016,34134,INE406A01037,
AUSOMENT,EQ,33,34.75,30.5,32.8,33.5,33.05,1484,47494.45,12-DEC-2016,39,INE218C01016,
AUSTRAL,EQ,0.35,0.4,0.35,0.4,0.35,0.4,83582,32167.8,12-DEC-2016,15,INE455J01027,
AUTOAXLES,EQ,628.4,634.15,623.2,629.1,630,628.4,3181,1994052.55,12-DEC-2016,467,INE449A01011,
AUTOIND,EQ,51.7,52.95,50.25,50.4,50.3,51.65,27390,1408551.4,12-DEC-2016,190,INE718H01014,
AUTOLITIND,EQ,50,52,49.35,50.8,50.8,50.1,4682,239983.65,12-DEC-2016,63,INE448A01013,
AVANTIFEED,EQ,494.45,504.65,483,490.2,490,486,9684,4789605.95,12-DEC-2016,671,INE871C01020,
AVSL,SM,28.7,28.7,28.7,28.7,28.7,26.7,3000,86100,12-DEC-2016,1,INE522V01011,
AVTNPL,EQ,32.15,33.2,32,32.7,32.7,32.15,51550,1689580.65,12-DEC-2016,302,INE488D01021,
AXISBANK,EQ,445,452,444.1,445.1,444.8,456.4,6849079,3066258544.6,12-DEC-2016,105313,INE238A01034,
AXISCADES,EQ,186,190,181.45,182.85,182.9,187,131755,24413760.05,12-DEC-2016,5612,INE555B01013,
AXISGOLD,EQ,2565,2576,2556,2563.2,2564,2564.85,166,425644.1,12-DEC-2016,52,INF846K01347,
AYMSYNTEX,EQ,76.6,76.6,72.5,72.8,73.45,75.65,10914,814665.05,12-DEC-2016,211,INE193B01039,
BAFNAPHARM,EQ,30.3,30.9,29.8,30.55,30.9,30.5,22997,700376.1,12-DEC-2016,209,INE878I01014,
BAGFILMS,EQ,4.3,4.5,4.3,4.4,4.4,4.5,37955,167442.95,12-DEC-2016,72,INE116D01028,
BAJAJ-AUTO,EQ,2715,2716.3,2646.15,2655.15,2655,2720.15,350356,933125146.65,12-DEC-2016,20284,INE917I01010,
BAJAJCORP,EQ,367.2,367.2,339.2,356.4,357.9,365.85,32725,11652310.35,12-DEC-2016,1620,INE933K01021,
BAJAJELEC,EQ,220.55,221.05,217,217.8,217.2,220.55,28704,6283516.7,12-DEC-2016,1061,INE193E01025,
BAJAJFINSV,EQ,2986.95,3048,2960,2975.25,2977.25,2997.15,105499,317333970.65,12-DEC-2016,11582,INE918I01018,
BAJAJHIND,EQ,13.7,14.25,13.65,14.1,14.2,13.7,1865943,26217971.55,12-DEC-2016,2513,INE306A01021,
BAJAJHLDNG,EQ,2034.4,2054.9,2020.05,2037.4,2038,2014.25,6788,13832623.95,12-DEC-2016,1415,INE118A01012,
BAJFINANCE,EQ,896.75,896.75,834,843.6,843.45,896.35,2395425,2049299200.6,12-DEC-2016,67418,INE296A01024,
BALAJITELE,EQ,89.3,94.15,87.55,93.15,92.95,89.3,300226,27441653.3,12-DEC-2016,2195,INE794B01026,
BALAMINES,EQ,318.8,320,311,312.9,312.5,317.75,5267,1656421.3,12-DEC-2016,411,INE050E01027,
BALKRISHNA,EQ,81,81,76.2,77.9,78.85,81.1,33106,2591850.7,12-DEC-2016,418,INE875R01011,
BALKRISIND,EQ,1170,1210.05,1166.3,1191,1186.5,1167.65,50556,60292676.6,12-DEC-2016,6908,INE787D01026,
BALLARPUR,EQ,15.3,15.4,14.9,14.95,14.95,15.25,268099,4055026.4,12-DEC-2016,524,INE294A01037,
BALMLAWRIE,EQ,1117.9,1136.45,1100,1127.8,1123,1096.35,115782,129879319.2,12-DEC-2016,5931,INE164A01016,
BALPHARMA,EQ,99.1,101.3,99.1,100.25,100.3,99.55,16062,1612762.65,12-DEC-2016,325,INE083D01012,
BALRAMCHIN,EQ,121.15,122.35,119.5,120.45,120.35,121.3,336192,40590152.15,12-DEC-2016,2398,INE119A01028,
BANARBEADS,EQ,47.9,47.9,43.65,44.35,43.85,46,3281,147155,12-DEC-2016,61,INE655B01011,
BANARISUG,EQ,1852,1897.8,1852,1888,1897,1876.55,186,348819,12-DEC-2016,57,INE459A01010,
BANCOINDIA,EQ,185.3,189,185,187.35,188,187,55312,10362224.8,12-DEC-2016,1475,INE213C01025,
BANG,EQ,35.8,41,34.65,39.25,39,35.8,97034,3803514.15,12-DEC-2016,1157,INE863I01016,
BANKBARODA,EQ,162,162,157.65,158.9,159.2,162.05,5487034,877102658.25,12-DEC-2016,38582,INE028A01039,
BANKBEES,EQ,1882.69,1882.69,1855,1858.22,1858,1884.82,2153,4020043.94,12-DEC-2016,361,INF732E01078,
BANKINDIA,EQ,117.7,117.7,115.1,115.65,115.6,117.05,2082108,241907407,12-DEC-2016,9001,INE084A01016,
BANSWRAS,EQ,145,146,141.2,144.9,144.9,148.3,1965,282168.15,12-DEC-2016,74,INE629D01012,
BARTRONICS,EQ,20.55,21.9,19.3,21.9,21.9,19.95,1541215,32365922.2,12-DEC-2016,4193,INE855F01034,
BASF,EQ,1123.95,1123.95,1060,1068.9,1068,1114.95,16076,17276454.45,12-DEC-2016,1338,INE373A01013,
BASML,EQ,275,276,266.5,268,275,270,719,195940.75,12-DEC-2016,38,INE186H01014,
BATAINDIA,EQ,428,432.5,412.8,414.75,413.1,425.6,878941,371405394.4,12-DEC-2016,44680,INE176A01028,
BAYERCROP,EQ,4087.1,4399,4028.05,4253.7,4328.95,4097.65,12402,52550473.8,12-DEC-2016,2685,INE462A01022,
BBL,EQ,797,804.95,785,792.3,792.65,804.65,4116,3263147.3,12-DEC-2016,912,INE464A01028,
BBTC,EQ,512,520.05,505.15,508,506.5,517.35,32354,16615514.15,12-DEC-2016,1435,INE050A01025,
BEARDSELL,EQ,408.5,428,397,428,428,408.5,246,100354.8,12-DEC-2016,15,INE520H01014,
BEDMUTHA,EQ,22.5,22.5,21.25,21.9,22,21.55,8485,185563.6,12-DEC-2016,45,INE844K01012,
BEL,EQ,1500,1525,1486.7,1505.75,1511.25,1508.55,331786,500524937.05,12-DEC-2016,16650,INE263A01016,
BEML,EQ,927,933,900,906.05,906,927.4,194862,178926687.65,12-DEC-2016,5730,INE258A01016,
BEPL,EQ,22.8,23.9,22.8,23.2,23.15,22.95,1030575,24156583.15,12-DEC-2016,1724,INE922A01025,
BERGEPAINT,EQ,222,222,206.15,208.5,207,220.15,830869,175525242.5,12-DEC-2016,31906,INE463A01038,
BFINVEST,EQ,134.85,141,133.7,138.2,138.75,136.65,24326,3353938.55,12-DEC-2016,767,INE878K01010,
BFUTILITIE,EQ,406.8,422,404.55,410.9,411.1,406.65,355947,147465662.2,12-DEC-2016,9395,INE243D01012,
BGLOBAL,BE,7.5,7.5,6.85,6.85,7,7.2,16735,116995.05,12-DEC-2016,71,INE224M01013,
BGRENERGY,EQ,116.4,118.7,116,117.25,117.2,118,79922,9370379.35,12-DEC-2016,727,INE661I01014,
BHAGERIA,EQ,377.9,389.5,362,375.55,374.5,372.1,90048,34157463.35,12-DEC-2016,3050,INE354C01027,
BHAGYNAGAR,EQ,18.4,18.4,18,18.25,18.3,18,1105,20240.25,12-DEC-2016,4,INE458B01028,
BHARATFIN,EQ,715.25,717.4,682,692.25,692.9,714.35,1899849,1326235607.85,12-DEC-2016,58301,INE180K01011,
BHARATFORG,EQ,963,973.05,949,968.1,965,960.6,907041,874565424.65,12-DEC-2016,28202,INE465A01025,
BHARATGEAR,EQ,114.5,114.5,107.9,108.65,108,113.2,16810,1849079,12-DEC-2016,269,INE561C01019,
BHARATIDIL,BE,16.2,17,15.9,16.8,16.85,16.2,17580,295230.4,12-DEC-2016,85,INE673G01013,
BHARATRAS,EQ,1751,1910,1751,1772.45,1776,1755.25,1373,2493623.85,12-DEC-2016,364,INE838B01013,
BHARATWIRE,EQ,50.4,51.25,48.85,49.95,49.6,49.05,200621,9997098.75,12-DEC-2016,178,INE316L01019,
BHARTIARTL,EQ,329.5,330,326.55,329.15,327.45,332,698605,229724713.5,12-DEC-2016,19879,INE397D01024,
BHEL,EQ,128.7,128.7,125.95,127.5,127.45,129.05,3537925,450272841.15,12-DEC-2016,24537,INE257A01026,
BHUSANSTL,EQ,41.8,42.5,39.55,40.3,40.75,41.4,293565,11969575.65,12-DEC-2016,2158,INE824B01021,
BIGBLOC,EQ,50.5,50.5,48.5,48.5,48.5,49.5,7574,372735,12-DEC-2016,37,INE412U01017,
BIL,EQ,500.05,512.5,485.1,496.7,493.25,499.9,416,205065,12-DEC-2016,49,INE828A01016,
BINANIIND,EQ,75.4,75.4,73.2,73.45,73.3,74.65,6501,480147.05,12-DEC-2016,163,INE071A01013,
BINDALAGRO,EQ,26.35,27.1,26.35,26.55,26.55,26.5,48628,1298960.6,12-DEC-2016,237,INE143A01010,
BIOCON,EQ,944.4,954.7,934.55,939.95,940.8,943.65,626726,592204826.5,12-DEC-2016,16708,INE376G01013,
BIRLACABLE,EQ,41.95,42,40.65,41.4,41.75,41.25,4752,198298.5,12-DEC-2016,20,INE800A01015,
BIRLACORPN,EQ,640,644,635.05,637.15,638,640.45,9955,6374925.05,12-DEC-2016,355,INE340A01012,
BIRLACOT,BE,0.05,0.15,0.05,0.1,0.1,0.1,3671665,364040,12-DEC-2016,143,INE655I01024,
BIRLAMONEY,EQ,27.7,28.15,27.3,27.8,27.35,27.7,13994,387764.7,12-DEC-2016,157,INE865C01022,
BLBLIMITED,EQ,8.2,8.35,7.2,7.75,7.4,8.2,30085,240301.15,12-DEC-2016,112,INE791A01024,
BLISSGVS,EQ,170.3,173,168.5,170.45,170,170.4,285846,48723210.9,12-DEC-2016,3320,INE416D01022,
BLKASHYAP,EQ,20.6,20.6,19.8,19.95,20,20.75,183927,3697834.75,12-DEC-2016,479,INE350H01032,
BLS,EQ,1840.05,1844.15,1800,1805.75,1810,1836.7,20411,37374646.6,12-DEC-2016,1029,INE153T01019,
BLUEBLENDS,EQ,52,52,47,48.7,48.5,47.4,5894,287759.85,12-DEC-2016,73,INE113O01014,
BLUEDART,EQ,4601,4601,4560,4563.5,4560,4589.85,2072,9464072.7,12-DEC-2016,389,INE233B01017,
BLUESTARCO,EQ,467.05,474.9,466,468.15,471,467.6,3241,1523521.35,12-DEC-2016,421,INE472A01039,
BODALCHEM,EQ,123,124,120.7,121.1,120.9,124,199119,24356910.85,12-DEC-2016,3311,INE338D01028,
BOMDYEING,EQ,48,48.4,46.65,47.15,47.1,47.25,935976,44542288.35,12-DEC-2016,6261,INE032A01023,
BOSCHLTD,EQ,20700,21248.95,20500,20764.9,20775,20739.05,15397,320131671.35,12-DEC-2016,6063,INE323A01026,
BPCL,EQ,627.9,631.8,610,611.85,612.2,634.65,2132889,1317625267.55,12-DEC-2016,61652,INE029A01011,
BPL,EQ,72.65,73.15,69.5,70.05,70.2,72.85,291210,20631549.15,12-DEC-2016,2168,INE110A01019,
BRFL,EQ,146,146,141.2,141.25,141.2,144.9,834,118673.85,12-DEC-2016,26,INE589G01011,
BRIGADE,EQ,152,159,151,157.1,158,152.85,10203,1565972.2,12-DEC-2016,364,INE791I01019,
BRITANNIA,EQ,3025.5,3028.5,2970.1,2977.05,2975.1,3025.35,137358,411198798.4,12-DEC-2016,12608,INE216A01022,
BROOKS,EQ,143.4,145.3,139.5,141.3,140.6,140.1,48526,6897213.15,12-DEC-2016,1116,INE650L01011,
BSELINFRA,EQ,3.45,3.75,3.45,3.7,3.7,3.75,34358,125748.3,12-DEC-2016,52,INE395A01016,
BSL,EQ,72,79,71.85,77.35,78,71.85,20005,1517032.05,12-DEC-2016,336,INE594B01012,
BSLGOLDETF,EQ,2764,2764,2680,2681,2681,2695,23,62086.1,12-DEC-2016,12,INF209K01HT2,
BSLIMITED,EQ,3.5,3.55,3.35,3.35,3.4,3.5,1932526,6534316.7,12-DEC-2016,728,INE043K01029,
BSLNIFTY,EQ,102.99,104.62,99.5,99.5,99.5,99.5,116,11647.55,12-DEC-2016,21,INF209K01IR4,
BURNPUR,EQ,10.75,10.75,10.25,10.5,10.55,10.65,353797,3712847.55,12-DEC-2016,675,INE817H01014,
