SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,30.75,32.35,30.4,31.15,31.2,30.5,150009,4675115.5,31-MAR-2014,929,INE144J01027,
3IINFOTECH,EQ,7.35,8,7.05,7.75,7.75,7.3,2755342,21247142.85,31-MAR-2014,2080,INE748C01020,
3MINDIA,EQ,3698.95,3698.95,3505.55,3527.55,3545,3611.55,649,2324783,31-MAR-2014,160,INE470A01017,
8KMILES,EQ,104.95,107.95,103.65,104.95,104.2,105.2,21593,2276508,31-MAR-2014,73,INE650K01013,
A2ZMES,EQ,11.65,11.65,10.35,10.45,10.45,10.75,847833,9074102.7,31-MAR-2014,1113,INE619I01012,
AARTIDRUGS,EQ,268.8,268.8,261,262.65,265,264.35,2594,683227.45,31-MAR-2014,266,INE767A01016,
AARTIIND,EQ,128.9,128.9,122,122.85,122,123.15,40717,5064631.1,31-MAR-2014,718,INE769A01020,
AARVEEDEN,EQ,34.3,36,34.3,35.3,35.3,35.45,706,24761.25,31-MAR-2014,36,INE273D01019,
ABAN,EQ,496,538.1,494.3,531.85,531.6,493.95,4631436,2414540193.8,31-MAR-2014,103857,INE421A01028,
ABB,EQ,824.9,862,818.05,853.9,860,818.45,371966,313297985.5,31-MAR-2014,13139,INE117A01022,
ABBOTINDIA,EQ,1725,1768,1695.05,1755.25,1760,1714.65,2652,4603250.55,31-MAR-2014,351,INE358A01014,
ABCIL,EQ,173,177.65,169.7,173.8,174.2,170.85,76842,13354567.25,31-MAR-2014,1758,INE605B01016,
ABGSHIP,EQ,263.1,266.75,253.3,255.2,254.9,256.35,639924,165390205.3,31-MAR-2014,11204,INE067H01016,
ABIRLANUVO,EQ,1080.2,1098,1070.15,1091.3,1088.6,1070,278343,302848503.5,31-MAR-2014,10743,INE069A01017,
ACC,EQ,1361,1407,1361,1399.55,1399.9,1362.4,320327,444264238.1,31-MAR-2014,25290,INE012A01025,
ACCELYA,EQ,759,765,740.75,754.65,754,740.75,17610,13326845.25,31-MAR-2014,1053,INE793A01012,
ACE,EQ,14.25,14.55,14.05,14.35,14.2,14.15,290590,4143155.55,31-MAR-2014,374,INE731H01025,
ACROPETAL,EQ,3.75,3.95,3.35,3.4,3.35,3.7,147915,521006.2,31-MAR-2014,198,INE055L01013,
ADANIENT,EQ,359.05,372.8,357.6,368,367.8,355.8,3510261,1287752791,31-MAR-2014,46475,INE423A01024,
ADANIPORTS,EQ,187.4,192.8,185.75,187.45,186.55,186.15,3889451,734265933.6,31-MAR-2014,30110,INE742F01042,
ADANIPOWER,EQ,49,52,47.85,48.6,48.45,48.4,18577253,924220834.3,31-MAR-2014,52361,INE814H01011,
ADFFOODS,EQ,44.55,45.9,44.25,44.85,44.25,44.55,11084,498391.65,31-MAR-2014,110,INE982B01019,
ADHUNIK,EQ,44.5,45.75,43.75,44.35,44.6,44.5,54552,2448060.45,31-MAR-2014,379,INE400H01019,
ADORWELD,EQ,141.8,146.65,141.8,144.75,145,139.75,15371,2222821.9,31-MAR-2014,346,INE045A01017,
